сымбаттуулук	2.2	0.6	[3, 2, 1, 2, 2, 2, 3, 2, 2, 3]
graciles	0.6	0.8	[0, 0, 0, 0, 0, 0, 2, 1, 2, 1]
gracilis	0.4	0.66332	[0, 0, 0, 0, 0, 1, 0, 1, 0, 2]
Gracioso	1.0	0.63246	[2, 2, 1, 1, 1, 1, 0, 1, 0, 1]
ырайымдуулук	2.4	0.66332	[2, 2, 2, 2, 2, 3, 4, 3, 2, 2]
чоң	2.0	0.63246	[2, 2, 3, 1, 2, 2, 2, 2, 3, 1]
улуулар	1.2	0.87178	[0, 2, 2, 1, 0, 1, 0, 2, 2, 2]
улуураак	1.7	0.9	[3, 1, 1, 2, 2, 2, 0, 2, 3, 1]
улуулук	2.3	0.64031	[1, 2, 2, 3, 3, 2, 2, 3, 3, 2]
улуулуктар	2.1	1.3	[2, 2, 1, 0, 0, 4, 3, 3, 3, 3]
грант	1.5	0.80623	[2, 2, 1, 0, 3, 1, 1, 1, 2, 2]
гранттар	0.9	0.7	[2, 1, 2, 1, 0, 1, 0, 0, 1, 1]
Graticule	0.1	0.3	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
грикулалар	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
канааттануулар	1.8	0.4	[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]
гратин	0.4	0.91652	[0, 1, 0, 0, 0, 0, 2, 0, -1, 2]
тор	-0.4	0.4899	[-1, -1, -1, 0, 0, -1, 0, 0, 0, 0]
торлуу	-0.2	1.6	[1, -3, -2, -2, 0, 2, 1, -1, 1, 1]
торлор	-0.8	0.9798	[0, -2, -1, -1, 0, 0, -3, 0, 0, -1]
гратиндер	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
gratz	2.0	0.89443	[2, 3, 2, 1, 1, 1, 2, 2, 4, 2]
мүрзө	-1.6	1.62481	[-2, -2, 0, -2, -3, 2, -3, -1, -1, -4]
көргө	-0.9	1.13578	[0, 0, -1, 0, -1, -1, -1, -1, -4, 0]
коюлган	-0.9	1.13578	[0, 0, -1, 0, -1, -1, -1, -1, -4, 0]
шагыл	-0.4	1.11355	[0, -1, -2, -2, 0, -1, 0, 0, 2, 0]
шагылдуу	-0.9	0.7	[0, -2, -1, -1, 0, -1, -1, 0, -1, -2]
көрсүз	-1.3	1.34536	[-2, -2, 0, -1, 0, -2, -4, 1, -1, -2]
төшөө	-0.4	1.11355	[0, -1, -2, -2, 0, -1, 0, 0, 2, 0]
шагылдар	-0.5	0.80623	[0, -1, 0, 0, 0, -2, 0, 0, 0, -2]
катуу	0.5	0.92195	[0, 0, 0, 1, 2, 0, 2, -1, 1, 0]
оюлган	-0.9	1.22066	[0, 0, -1, 0, -2, -1, -1, 0, -4, 0]
оорчулук	-1.5	0.67082	[-1, -2, -2, -3, -2, -1, -1, -1, -1, -1]
гравер	-1.1	1.22066	[0, -2, -1, 0, 0, -2, -1, 0, -4, -1]
мүрзөчүлөр	-1.2	1.6	[-4, 0, -2, 0, -2, -2, -2, 0, 2, -2]
мүрзөлөр	-1.2	1.07703	[0, 0, -1, -1, -2, -1, -1, -1, -4, -1]
көрүстөн	-1.2	0.87178	[0, 0, -1, -2, -1, -1, -2, -1, -3, -1]
көрүстөндөр	-1.2	0.87178	[0, -1, -3, -1, -1, -2, 0, -1, -2, -1]
оор	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
абдан	3.1	0.7	[2, 4, 4, 4, 3, 3, 3, 3, 2, 3]
чоңураак	1.5	0.67082	[2, 1, 2, 1, 2, 2, 2, 1, 0, 2]
ач	-1.0	1.18322	[-1, -2, -2, -2, -2, -2, 1, 0, -1, 1]
көздүк	-1.0	1.18322	[-1, -2, -2, -2, -2, -2, 1, 0, -1, 1]
ачкөз	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
жашыл	-0.4	0.91652	[-1, 0, 0, 1, 1, -2, -1, -1, 0, -1]
саламдашуу	2.0	0.89443	[2, 3, 1, 2, 3, 0, 2, 3, 2, 2]
учурашты	1.1	0.9434	[2, 0, 0, 1, 1, 1, 0, 2, 1, 3]
салам	3.0	0.7746	[3, 4, 3, 1, 3, 3, 3, 3, 3, 4]
боз	0.2	0.4	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
кайгы	-1.9	0.83066	[-2, -2, -2, -1, -2, -3, -3, 0, -2, -2]
болгондор	-1.1	0.83066	[-1, -1, -1, -1, -1, -1, 0, -2, 0, -3]
кайгырды	-1.3	1.55242	[-1, -2, -3, -3, -2, -1, 1, -2, 2, -2]
кайгылуулар	-0.3	1.55242	[-1, 2, -2, -1, 1, -2, 2, -2, 1, -1]
кайгырат	-1.9	0.7	[-3, -1, -1, -1, -2, -2, -2, -2, -3, -2]
кычыратуу	-1.4	1.56205	[-3, -2, -3, -3, -1, -1, 1, 0, 1, -3]
бырышып	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
грималкин	-0.9	1.04403	[-1, -2, -1, 1, -2, -2, -1, -1, 1, -1]
грималкинс	-0.9	0.9434	[0, 0, 0, -2, -1, -1, -1, 0, -3, -1]
майланган	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
гримдер	-1.0	0.7746	[-2, -2, 0, 0, -1, -1, -1, -2, -1, 0]
grimier	-1.6	1.0198	[-1, -2, -2, -2, -1, 0, -4, -1, -1, -2]
grimmer	-1.5	1.36015	[1, -2, -3, 1, -2, -1, -2, -2, -3, -2]
кирдүү	-1.8	0.87178	[-2, -2, -2, -1, -1, -3, 0, -2, -2, -3]
жылмайып	2.3	0.64031	[3, 2, 3, 2, 3, 1, 2, 2, 2, 3]
койду	-1.8	0.6	[-2, -1, -1, -2, -2, -1, -2, -2, -3, -2]
күлүүчү	1.1	0.83066	[1, 1, 2, 2, 2, 1, -1, 1, 1, 1]
жылмаюучулар	1.6	0.8	[2, 2, 2, 3, 1, 0, 2, 2, 1, 1]
одоно	-0.9	1.44568	[1, -2, 0, -3, -1, -2, 1, 1, -2, -2]
кирешелүү	-0.3	1.79165	[-1, -3, -1, 1, 0, -1, -3, 1, 1, 3]
grosser	-0.3	1.41774	[1, -2, -1, -2, 0, -1, 1, 2, 1, -2]
гросс	-0.8	1.77764	[-2, -2, 3, -2, -3, -1, 1, -1, 1, -2]
жалпы	-0.3	1.34536	[0, -2, 0, -1, -2, -1, 0, 0, 0, 3]
гросулярит	-0.1	1.13578	[2, 0, 0, 0, 0, -3, 0, 0, 0, 0]
гросуляриттер	-0.7	1.26886	[0, -4, -1, -2, 0, 0, 0, 0, 0, 0]
grossulars	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, 0, 0, -1]
өкүрүк	-1.7	1.1	[-1, -3, -2, 1, -2, -3, -2, -1, -2, -2]
кыйкырып	-1.6	0.8	[0, -1, -1, -2, -3, -1, -2, -2, -2, -2]
кыйкырыктар	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
grouchier	-2.0	0.63246	[-2, -3, -3, -2, -2, -2, -2, -1, -2, -1]
өсүп	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
жатат	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
өсүш	1.6	1.0198	[2, 0, 3, 0, 2, 3, 1, 1, 2, 2]
күнөөлөр	-2.0	1.0	[-2, -1, -2, -3, -1, -4, -3, -2, -1, -1]
ишенчээктик	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -3]
ишенчээк	-1.5	0.67082	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -1]
мылтык	-1.4	1.49666	[0, -4, 0, -3, 0, -3, -2, 0, -2, 0]
h8	-2.7	1.00499	[-4, -3, -4, -1, -1, -3, -3, -3, -2, -3]
га	1.4	0.8	[1, 0, 1, 1, 3, 2, 2, 1, 2, 1]
хакерленген	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
хаха	1.8	0.9798	[1, 2, 2, 4, 3, 2, 1, 1, 1, 1]
хахаха	2.6	1.0198	[2, 4, 2, 4, 1, 2, 3, 4, 2, 2]
мөндүр	0.9	0.83066	[1, 2, 1, 1, 0, 0, 0, 2, 2, 0]
красавчик	2.4	1.28062	[2, 4, 1, 4, 0, 2, 4, 3, 2, 2]
бактысыз	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -2, -1, -2, -1]
бактысыздык	-2.4	0.66332	[-3, -2, -2, -3, -2, -2, -3, -1, -3, -3]
бактылуураак	1.9	0.7	[1, 3, 1, 2, 2, 1, 2, 3, 2, 2]
жаткан	-1.9	1.04403	[-3, -3, 0, -1, -2, -2, -3, -1, -1, -3]
куугунтуктоо	-1.5	1.62788	[-3, -2, -2, 0, -4, -3, -2, -1, 1, 1]
куугунтукталган	-1.3	1.61555	[-2, -1, -2, -1, -2, 2, -4, 1, -2, -2]
куугунтуктоочу	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
куугунтуктоочулар	-2.8	0.6	[-3, -3, -2, -2, -3, -3, -3, -4, -2, -3]
куугунтуктайт	-1.2	1.4	[-2, -1, -2, 0, -2, 1, -3, 1, -1, -3]
куугунтуктар	-2.6	0.4899	[-3, -3, -2, -3, -2, -3, -3, -2, -2, -3]
катуураак	0.7	1.00499	[1, 1, -1, 0, 2, 0, 2, 2, 0, 0]
тарткан	-2.1	0.83066	[-1, -4, -2, -2, -2, -2, -1, -2, -3, -2]
зыяндуулугу	-2.6	0.8	[-3, -1, -3, -3, -3, -2, -4, -2, -2, -3]
келтирүү	1.2	0.4	[2, 1, 1, 1, 1, 2, 1, 1, 1, 1]
зыянсыз	0.3	1.55242	[-1, -3, 2, 1, 2, 1, 0, 0, -1, 2]
зыянсыздык	0.8	1.16619	[1, 2, 0, 1, 0, 1, 2, 1, 2, -2]
гармоникалык	1.8	0.87178	[2, 1, 2, 3, 0, 1, 3, 2, 2, 2]
гармоника	1.5	1.0247	[2, 2, 2, 0, 0, 2, 3, 2, 0, 2]
гармониялык	2.1	1.13578	[3, 3, 4, 1, 0, 1, 2, 2, 2, 3]
гармонист	0.5	0.92195	[0, 0, 0, 0, 1, 0, 0, 0, 1, 3]
гармонисттер	0.9	1.3	[2, 1, 0, 0, 2, 0, 0, 0, 4, 0]
гармониялар	0.8	0.9798	[0, 0, 0, 2, 0, 2, 0, 2, 2, 0]
гармониялуу	1.9	0.9434	[4, 2, 2, 1, 2, 1, 1, 3, 2, 1]
гармония	1.7	0.45826	[2, 2, 2, 2, 1, 2, 2, 2, 1, 1]
шайкеш	1.4	0.66332	[0, 1, 1, 2, 2, 1, 2, 2, 1, 2]
гармониялаштырылган	1.3	0.9	[2, 3, 2, 0, 2, 1, 1, 1, 1, 0]
гармонизация	1.9	0.83066	[3, 1, 2, 2, 2, 2, 3, 0, 2, 2]
гармонизациялар	0.9	0.9434	[0, 0, 2, 0, 2, 2, 0, 2, 1, 0]
келтирилген	1.4	0.91652	[2, 2, 1, 2, 1, 2, 2, 1, -1, 2]
гармонизатор	1.6	0.8	[1, 2, 1, 1, 2, 2, 2, 3, 0, 2]
гармонизаторлор	1.6	1.11355	[2, 2, 2, 1, 2, 0, 4, 0, 2, 1]
келтирет	1.2	0.6	[2, 1, 1, 2, 1, 0, 1, 1, 2, 1]
көрүүчүлүк	-3.6	0.4899	[-4, -4, -3, -3, -3, -4, -4, -4, -4, -3]
саякат	-1.7	1.00499	[-1, -1, -3, -1, -2, -2, -1, -4, -1, -1]
аңдыган	-1.1	0.83066	[-3, 0, -2, -1, 0, -1, -1, -1, -1, -1]
аңдыйт	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
дени	-2.4	0.66332	[-1, -2, -3, -3, -2, -3, -3, -2, -2, -3]
ооруткан	-1.7	1.34536	[-2, -2, -2, 2, -1, -3, -2, -2, -3, -2]
ооруткандар	-2.1	0.9434	[-3, -2, -3, -2, -1, -1, -4, -1, -2, -2]
жүрөгүн	-1.8	2.08806	[-3, 3, 1, -3, -3, -2, -3, -3, -4, -1]
оорутуп	-2.1	0.7	[-3, -3, -1, -2, -2, -1, -3, -2, -2, -2]
ооруулары	-1.8	1.77764	[-2, 1, -3, -2, -3, -2, -3, 2, -4, -2]
жүрөгү	-3.3	0.45826	[-4, -3, -3, -4, -3, -3, -4, -3, -3, -3]
ооруган	-2.5	0.92195	[-3, -2, -4, -3, -1, -1, -3, -3, -2, -3]
жүрөктөн	1.5	0.67082	[2, 1, 1, 1, 1, 1, 3, 2, 2, 1]
жүрөксүз	-2.8	0.6	[-3, -2, -3, -3, -2, -3, -4, -2, -3, -3]
жүрөксүздүк	-2.8	0.87178	[-3, -3, -2, -3, -4, -4, -1, -3, -2, -3]
жылытуучу	2.1	1.22066	[3, 2, 3, 3, 2, 2, 3, 3, -1, 1]
асман	1.7	1.18743	[4, 0, 1, 2, 0, 3, 2, 2, 2, 1]
асмандагы	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
бейиштик	2.7	0.9	[3, 2, 1, 4, 3, 2, 3, 4, 3, 2]
бейиштер	2.3	2.2383	[4, 4, 4, 3, -2, 3, 3, 4, -2, 2]
асманга	1.2	1.32665	[1, 4, 0, 0, 2, 1, 1, 0, 3, 0]
хе	-0.6	1.28062	[0, 1, -1, 1, -1, -2, -1, -3, 1, -1]
тозок	-3.2	0.74833	[-3, -3, -2, -2, -4, -3, -4, -4, -3, -4]
жардам	1.6	0.4899	[1, 1, 1, 2, 2, 2, 1, 2, 2, 2]
жардамчы	1.4	0.8	[1, 1, 0, 1, 1, 2, 1, 2, 3, 2]
жардамчылар	1.1	0.83066	[1, 1, 0, 2, 1, 1, 1, 1, 3, 0]
алсыздык	-0.2	1.249	[-3, -1, 0, -1, -1, 1, 1, 1, 1, 0]
алсыздыктар	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
баатыр	2.2	0.9798	[1, 3, 2, 3, 4, 3, 2, 1, 2, 1]
баатырлар	1.3	1.18743	[3, 0, 0, 2, 0, 2, 2, 3, 1, 0]
баатырдык	1.9	1.64012	[2, 3, -2, 2, 4, 3, 2, 2, 3, 0]
героин	-2.2	1.83303	[0, -2, -4, 2, -4, -2, -2, -3, -3, -4]
героинизм	-2.0	2.0	[-3, -4, 2, -2, -4, -3, -2, -1, 1, -4]
баатырдыктар	2.2	0.87178	[3, 1, 2, 4, 3, 2, 2, 2, 1, 2]
heron	0.1	0.3	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
герониялар	0.7	1.1	[2, 0, 0, 0, 2, 0, 3, 0, 0, 0]
геронрия	0.1	0.9434	[0, 0, 0, 0, 0, 2, 0, 1, -2, 0]
батырлар	0.5	1.0247	[0, 0, 0, 3, 0, 2, 0, 0, 0, 0]
тартынуу	-1.1	0.53852	[-2, 0, -1, -1, -1, -1, -1, -2, -1, -1]
экиленүүлөр	-1.0	0.63246	[-1, -1, -1, -2, -1, -1, -2, 0, 0, -1]
экиленүү	-0.9	0.53852	[0, -1, 0, -2, -1, -1, -1, -1, -1, -1]
арсар	-1.0	0.7746	[0, -1, 0, -1, -2, 0, -1, -2, -1, -2]
тартынбастан	-1.5	0.80623	[-1, -1, -1, -1, -3, -2, -3, -1, -1, -1]
тартынган	-1.3	0.9	[-1, -2, -1, -2, -2, -2, -1, 1, -1, -2]
экиленүүчү	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
арсарлар	-1.4	0.4899	[-1, -2, -1, -1, -1, -1, -2, -2, -2, -1]
тартынат	-1.4	0.4899	[-1, -1, -1, -2, -1, -2, -1, -2, -2, -1]
тартынуулар	-1.1	0.53852	[-1, -1, -1, 0, -2, -1, -1, -2, -1, -1]
жашырды	-0.4	0.4899	[0, -1, 0, 0, -1, -1, -1, 0, 0, 0]
бөлүп	1.4	0.91652	[3, 0, 1, 1, 2, 1, 0, 2, 2, 2]
көрсөтүү	1.5	1.11803	[3, 1, 2, 1, 3, 2, 2, 1, -1, 1]
үйдү	-1.8	0.6	[-1, -2, -2, -2, -1, -2, -1, -2, -3, -2]
сагынуу	0.4	1.2	[2, 0, -1, -1, 0, 1, 3, 0, 0, 0]
чынчылдыктар	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
чынчылдык	1.7	1.1	[3, 2, 2, 2, 1, -1, 3, 2, 2, 1]
урмат	2.7	0.78102	[2, 3, 2, 2, 2, 3, 4, 4, 3, 2]
ардактуу	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
намыстуулук	2.2	0.87178	[2, 4, 1, 3, 3, 2, 1, 2, 2, 2]
гонорар	0.7	1.48661	[3, 2, -1, 2, 1, -2, 1, 1, -1, 1]
наамдар	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
гонорарлар	1.0	1.0	[0, 0, 0, 0, 1, 2, 1, 3, 2, 1]
сыйлангандар	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
сыйлоочулар	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
ардак	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
грамоталар	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
хулиган	-1.5	0.5	[-1, -2, -1, -2, -2, -2, -1, -1, -2, -1]
хулигандык	-2.1	0.83066	[-3, -2, -3, -3, -2, -2, -2, -2, 0, -2]
хулигандар	-1.1	1.22066	[-2, -1, -1, 2, -1, -1, -1, -3, -2, -1]
Жашасын	2.3	0.9	[3, 2, 3, 2, 1, 3, 1, 2, 2, 4]
үмүт	1.6	0.4899	[1, 2, 1, 1, 2, 2, 1, 2, 2, 2]
үмүттүү	2.3	0.78102	[2, 1, 1, 3, 3, 3, 2, 3, 2, 3]
үмүттөнөм	1.7	0.78102	[1, 3, 1, 3, 1, 2, 1, 1, 2, 2]
үмүттөнүү	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 2, 2, 1]
үмүттөр	1.8	0.6	[1, 3, 1, 2, 2, 2, 1, 2, 2, 2]
учурарлыктары	-3.0	1.09545	[-2, -3, -4, -4, -4, -4, -2, -2, -1, -4]
учурган	-2.5	0.92195	[-2, -3, -2, -2, -1, -4, -2, -2, -3, -4]
учурат	-2.9	1.22066	[-1, -3, -2, -1, -4, -4, -4, -4, -2, -4]
душмандык	-1.6	1.74356	[-4, -3, -3, -1, 1, -2, 2, -2, -2, -2]
аракеттер	-2.1	0.53852	[-2, -3, -2, -2, -2, -2, -1, -2, -3, -2]
huckster	-0.9	0.7	[-1, 0, -1, 0, -1, -2, -2, 0, -1, -1]
зор	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
кучактап	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
кучактоочу	1.6	0.91652	[3, 2, 2, 2, 3, 1, 1, 1, 0, 1]
кучакташуулар	1.8	0.6	[1, 3, 1, 2, 1, 2, 2, 2, 2, 2]
кучакташуу	1.8	0.74833	[2, 1, 1, 3, 3, 2, 2, 1, 2, 1]
басынтат	-1.0	2.09762	[1, -2, -3, -3, -3, -2, -3, 1, 2, 2]
юмор	2.1	0.9434	[1, 2, 2, 4, 2, 1, 1, 3, 3, 2]
юморалдык	0.6	1.0198	[2, 0, 0, 0, 0, 0, 3, 1, 0, 0]
юмористик	1.2	0.6	[1, 1, 1, 2, 1, 2, 2, 1, 1, 0]
юмористикалар	0.9	1.04403	[1, 0, 2, 0, 0, 1, 2, 0, 3, 0]
юморист	1.2	0.74833	[1, 2, 1, 1, 2, 1, 2, 0, 0, 2]
юмористтик	1.5	0.80623	[3, 0, 2, 1, 2, 1, 2, 2, 1, 1]
юмористтер	1.3	0.78102	[2, 1, 1, 1, 0, 1, 2, 3, 1, 1]
юморсуз	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -2]
юморсуздук	-1.4	1.11355	[1, -3, -3, -1, -1, -2, -1, -1, -2, -1]
юморлор	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
тамашалоо	1.7	0.78102	[2, 3, 1, 2, 1, 0, 2, 2, 2, 2]
юмордуу	2.0	0.7746	[1, 2, 3, 2, 2, 3, 3, 2, 1, 1]
ачкачылык	-1.8	2.03961	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
уррай	2.7	0.78102	[3, 2, 3, 3, 1, 3, 4, 2, 3, 3]
шашты	1.8	1.32665	[3, 3, 2, 3, 3, 3, 0, 0, 1, 0]
ура	2.1	1.44568	[2, 3, 0, 3, 2, 3, -1, 2, 3, 4]
шашуу	1.2	1.66132	[2, -3, 2, 3, 0, 2, 2, 2, 0, 2]
урайт	2.4	1.11355	[2, 3, 2, 4, 0, 3, 2, 2, 2, 4]
оорутуучу	-2.3	0.78102	[-2, -4, -1, -2, -3, -3, -2, -2, -2, -2]
оорутуучулар	-1.9	1.04403	[-2, -3, -1, -2, -1, 0, -3, -3, -3, -1]
оорулуу	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -2, -1]
урат	-1.0	0.63246	[-1, -2, 0, 0, -1, -1, -1, -1, -2, -1]
уратуучу	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
жүздүү	-2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
истерия	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
истерикалык	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
истерика	-1.8	1.77764	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
идеалдуу	1.8	1.16619	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
идеясыз	-1.9	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
идеалдаштыруу	1.4	1.0198	[1, 1, 2, 3, 0, 1, 3, 0, 2, 1]
идеалдаштырылган	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
идеалдаштырат	2.0	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
идеализм	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
идеализмдер	0.8	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
идеалист	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
идеалисттик	1.7	1.1	[0, 3, 3, 1, 2, 3, 0, 2, 1, 2]
идеалисттер	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
идеалдар	0.8	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
идеалдуулук	1.9	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
идеализациялар	1.4	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
идеализатор	1.3	0.9	[1, 1, 1, 1, 1, 3, 0, 1, 3, 1]
идеализаторлор	1.9	1.37477	[1, 4, 1, 2, 0, 2, 3, 2, 4, 0]
идеализациялайт	2.0	1.0	[3, 2, 2, 1, 4, 2, 2, 0, 2, 2]
идеалсыз	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
идеалологдор	0.5	0.92195	[1, 0, -1, 2, 0, 0, 2, 0, 1, 0]
идеалогия	0.8	1.16619	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
билбестик	-1.0	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
билимсиз	-1.9	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
сабатсыз	-1.1	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
наадандар	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
наадандык	-1.1	1.44568	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
билбестен	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
көрмөксөн	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
билбегендер	-0.7	1.00499	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
этибар	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
бербейт	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
мыйзамсыз	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
сабатсыздык	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
имбецил	-2.2	0.9798	[-3, -2, -3, -3, -3, -1, -3, 0, -2, -2]
кыймылсыз	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
адепсиз	-1.4	1.0198	[-2, 0, -2, -3, -1, -3, -1, -1, -1, 0]
адепсиздик	-1.8	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
адепсиздер	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
адепсиздиктер	-2.3	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
өлбөс	1.0	1.73205	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
иммундук	1.2	0.74833	[2, 2, 0, 1, 2, 1, 2, 1, 1, 0]
сабырсыз	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
жеке	-1.3	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
маанилүү	1.1	0.7	[1, 0, 1, 2, 2, 0, 2, 1, 1, 1]
маанилүүлөр	0.4	1.42829	[0, 0, 1, 2, 0, 0, 2, 2, 0, -3]
маанилүүлүгү	1.4	0.66332	[2, 1, 2, 2, 1, 2, 1, 0, 2, 1]
таңуулоо	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
таңуулайт	-0.4	1.42829	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
таңуулоочу	-0.4	1.0198	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
таасирлентүү	1.9	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
таасирленди	2.1	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
таасирленбөөчүлүк	1.2	1.249	[-1, 2, 0, 2, 0, 2, 2, 3, 2, 0]
таасирдүү	1.9	1.04403	[3, 1, 2, 3, 4, 1, 1, 2, 1, 1]
импрессионизм	0.8	1.07703	[0, 2, 3, 0, 0, 2, 0, 0, 1, 0]
импрессионизмдер	0.5	0.80623	[0, 0, 0, 0, 0, 2, 0, 1, 0, 2]
импрессионист	1.0	1.09545	[0, 2, 3, 0, 0, 2, 2, 0, 1, 0]
импрессионисттик	1.6	0.8	[2, 0, 1, 1, 2, 2, 3, 2, 2, 1]
импрессионисттер	0.5	1.43178	[2, 0, 0, 1, 1, 2, -2, 2, 1, -2]
таасирлери	0.5	1.20416	[2, 0, 0, 1, 2, 2, 0, -2, 0, 0]
таасирдүүлүк	1.7	0.64031	[2, 1, 2, 3, 1, 2, 2, 2, 1, 1]
камалган	-2.4	0.91652	[-3, -2, -3, -1, -3, -1, -2, -2, -4, -3]
жакшыртуу	1.8	0.4	[2, 2, 1, 1, 2, 2, 2, 2, 2, 2]
жакшыртылган	2.1	0.7	[3, 1, 2, 3, 2, 3, 1, 2, 2, 2]
жакшыртуулар	1.3	0.64031	[0, 2, 2, 1, 2, 2, 1, 1, 1, 1]
